,Trial#,Optimal,Obj_PartWeight,Obj_Warp-ThickWall,Obj_Warp-ThinWall,Obj_WMAPE,Sugg-rDiffPSP-P-P2,Sugg-rDiffPSP-P-P3,Sugg-rDiffPSP-P-P4,Sugg-rDiffPSP-P-P5,Sugg-rDiffPSP-P-t1,Sugg-rDiffPSP-P-t2,Sugg-rDiffPSP-P-t3,Sugg-rDiffPSP-P-t4,Sugg-rDiffPSP-P-t5,Sugg-rDiffPSP-P-t6,Sugg-rDiffPSP-T-T1,Sugg-rDiffPSP-T-T2,Sugg-rDiffPSP-T-t1,Sugg-rDiffPSP-T-t2,Sugg-rDiffPSP-T-t3,Pred_PartWeight (g),Pred_Warp-ThickWall (mm),Pred_Warp-ThinWall (mm),Opt_ClntTemp,Opt_InjSpd,Opt_PackPres,Opt_PackTime,Feas-DiffPSP-P-t1,Feas-DiffPSP-P-t2,Feas-DiffPSP-P-t3,Feas-DiffPSP-P-t4,Feas-DiffPSP-P-t5,Feas-DiffPSP-P-t6,Feas-DiffPSP-P-P1,Feas-DiffPSP-P-P2,Feas-DiffPSP-P-P3,Feas-DiffPSP-P-P4,Feas-DiffPSP-P-P5,Feas-DiffPSP-P-P6,Feas-DiffPSP-T-t1,Feas-DiffPSP-T-t2,Feas-DiffPSP-T-t3,Feas-DiffPSP-T-T1,Feas-DiffPSP-T-T2,Feas-DiffPSP-T-T3
125,125,False,0.015476060950237772,0.020021722539440616,0.008880116666678256,0.0402694218966603,0.04826530797473621,0.27849750290802733,0.029646871298179445,-0.021035744126243407,0.005051304624467458,0.012739766630031492,0.0038522508656647966,0.004991105871834634,0.05013088082538326,0.06541141682684344,0.20994428642733934,0.05852629662039029,0.02840151274662682,0.005429286045345021,0.13588866327887303,37.64071,-1.4575814,0.85737526,0.5073244358491701,0.5137393812449484,0.49422301265872853,0.05841660118979131,0.005209932,0.015579427,0.004295508,0.004653439,0.049844198,0.06447937,0.00317452,0.054807156,0.2756971,0.021861175,-0.026341084,-0.3243773,0.02170579,0.0070628077,0.1449574,0.210265,0.059061095,-0.038974904
126,126,False,0.002236297165138134,0.026498969112123762,0.0007458168536748743,0.13804547002155776,0.05950297390538821,0.2672268063362956,0.061705800052657835,-0.03929623354882063,0.005164932769425868,0.01907172624784663,0.004674341597692152,0.0017201659851563834,0.042232456580411123,0.03632066318311826,0.21406594328891346,0.06000612403911415,0.021578944785224125,0.005745382483332188,0.13921019831048773,37.092583,-1.929125,-0.07200862,0.5114031269004037,0.5047398949187898,0.49059569683880083,0.04997920912496381,0.0049502645,0.016250607,0.004266484,0.0046604723,0.041370988,0.06159407,0.002741876,0.054878496,0.27184382,0.022420513,-0.027035,-0.3206249,0.02221022,0.006957881,0.14578262,0.21128698,0.058762677,-0.038539667
127,127,False,0.023741791213768116,0.02092970269066947,0.008462490287239475,0.13060940070266705,0.04826530797473621,0.1807070077398974,0.04052446254513291,-0.03079729961088953,0.005582933320328492,0.017282720617629997,0.005664348510912512,0.004991105871834634,0.06360406713501088,0.06541141682684344,0.18360198943610553,0.05829234660971092,0.021151426103527056,0.005847642245276154,0.15002675193623316,37.98291,-1.5236824,0.81705344,0.5874951403655955,0.4889678478109736,0.38734681772875984,0.06658202835309354,0.0052376557,0.01703063,0.004552061,0.0039481632,0.060475238,0.050745204,0.0030754013,0.05085549,0.19025582,0.019710885,-0.030161476,-0.22800998,0.02376936,0.005369384,0.15762767,0.24246019,0.054813497,-0.0349089
128,128,False,0.024427515297120322,0.021802473526734572,0.0030631450468366593,0.10071496121453437,0.05036136486216851,0.22612246223569135,0.045225114912612316,-0.042072115760963424,0.005164932769425868,0.012916496045465638,0.0031665139490758623,0.007333346608540455,0.05448636334287259,0.059218338203429026,0.17077256763920318,0.06666979951952044,0.02345233931784486,0.005762688276394393,0.14781932110183577,38.0113,-1.5872201,0.29574665,0.4498445702868945,0.6032825754338976,0.45897955396825735,0.061160066721628624,0.005377913,0.013275085,0.0034535085,0.003997499,0.055178963,0.058401406,0.003127153,0.055498905,0.24439166,0.021620803,-0.02987829,-0.28929925,0.018926691,0.0056545474,0.13946752,0.1902128,0.061365116,-0.039906975
129,129,False,0.01700028129245924,0.01516291400888464,0.005606519688231411,0.19205097975909027,0.05950297390538821,0.2672268063362956,0.061705800052657835,-0.03773328595527323,0.005001802495534859,0.013579892595718582,0.004667755114184498,0.005062018028960348,0.06373717551886596,0.03632066318311826,0.19779520495739863,0.06000612403911415,0.027195254131321393,0.005986180084319603,0.13921019831048773,37.70381,-1.1038601,0.5413095,0.4492199162418353,0.4557987234551465,0.4918095237874291,0.06421302770787207,0.006292211,0.017299723,0.0045775236,0.0042607263,0.055098608,0.06471824,0.0031907642,0.056229703,0.27436197,0.018991534,-0.024201784,-0.32273746,0.023482392,0.0066161826,0.14212713,0.18993556,0.0604241,-0.03935704
130,130,False,0.005927523553083485,0.025926633523060728,0.002107242424212732,0.0939385712860662,0.052242731081625735,0.19844113565796723,0.05959045776851133,-0.0377489751168544,0.00518110210216007,0.016705158005434297,0.00411587097473307,0.0029066200258569446,0.045511785315412286,0.03664556863194278,0.16809775711627853,0.05898004244480508,0.028558066579396805,0.006467792483081766,0.13164423595710276,37.2454,-1.8874589,-0.20345426,0.38839618425477984,0.5311174024238989,0.3986454507299923,0.05136492662736942,0.0053008217,0.01664276,0.003754376,0.0032504648,0.045178857,0.044002913,0.0020666672,0.054969627,0.19238389,0.020512022,-0.0318581,-0.23305202,0.021782173,0.0047309585,0.13813451,0.16844217,0.062246382,-0.039405495
131,131,False,0.006484708924224411,0.031868075276469135,0.003503639114020341,0.06186992241727376,0.0507333143488922,0.16463881862937355,0.04052446254513291,-0.027264029506065574,0.005050239706434547,0.014970361374751249,0.0033258782465834507,0.005280866668753811,0.041440181134744083,0.04134568018497421,0.23235861026532528,0.06650774805390283,0.028539556333742416,0.005847642245276154,0.14605652611625858,37.268467,-2.3199959,-0.33827636,0.566542110510408,0.5590745079651368,0.3603683000132813,0.046897861653318065,0.005002098,0.014623804,0.0038136025,0.0042698905,0.041001976,0.039561693,0.0028962689,0.051568545,0.16285965,0.024395451,-0.036376834,-0.19989698,0.021213468,0.0048524775,0.15485054,0.23389964,0.05609737,-0.035804465
132,132,False,0.009472888448963995,0.02642724212709364,0.002172864483527604,0.1559566351920677,0.05035102747552175,0.2166802034803803,0.02280709893768573,-0.0451315676971854,0.005066676358873327,0.012739766630031492,0.00318375047967271,0.0017488327305665466,0.06003715514566919,0.02161112829335545,0.17878061097592934,0.06381460574911584,0.0256525250597666,0.006055867846260106,0.15002675193623316,37.392178,-1.9239032,-0.20979007,0.5383760637104406,0.6013050936692657,0.3998879060365895,0.06534612898222257,0.0047440846,0.013175338,0.0034419564,0.0037687197,0.05970309,0.051530235,0.0031538336,0.05240302,0.19749045,0.02202008,-0.033219263,-0.23674451,0.019642536,0.0050973184,0.14888392,0.22374485,0.057556383,-0.037054557
133,133,False,0.017759166477958936,0.02764636998648172,0.0002968299927518875,0.1867653253080401,0.0507333143488922,0.17557316517750077,0.04052446254513291,-0.019199954415930306,0.005107026178345611,0.020541493586123255,0.005664348510912512,0.007423277142716697,0.034575657851957,0.07022530399988935,0.1412890050813334,0.05829234660971092,0.022106428488460873,0.006448473031106623,0.15002675193623316,37.73523,-2.0126557,-0.028658936,0.40947419778869737,0.4356578204167583,0.4996179936213824,0.044402485311131765,0.0062839035,0.017987005,0.0046694954,0.0044024996,0.03399179,0.05871535,0.003092545,0.05758639,0.277844,0.020648375,-0.025617508,-0.32791513,0.024637278,0.00688855,0.14016944,0.17587246,0.061470985,-0.03987071
134,134,False,0.009096302272041064,0.03114315507176158,0.0006082855408084263,0.08645542298638059,0.052242731081625735,0.19844113565796723,0.020332315885112265,-0.01693880890925807,0.005575903783318598,0.013626400629400159,0.00411587097473307,0.002169766399824563,0.045511785315412286,0.04114846879837312,0.22329985778703648,0.059062018390985814,0.028558066579396805,0.006467792483081766,0.16688312881958992,37.376587,-2.2672217,-0.05872997,0.5503425663362861,0.5055867551790211,0.4101698866465531,0.05293882294750021,0.004745396,0.017182924,0.0040597604,0.0039338768,0.046465795,0.050498866,0.002083703,0.052692384,0.20639886,0.021037724,-0.030524751,-0.24721898,0.022964086,0.005076889,0.15225367,0.22694314,0.056418963,-0.035906095
135,135,False,0.008103467416072237,0.029688192592872368,0.0008514410069049301,0.22335289180117304,0.05726201637394129,0.10561111040456078,0.06363838033044072,-0.021035744126243407,0.005058086522651934,0.017940467889221014,0.004831044316948031,0.006261659412833701,0.0380273184813419,0.06541141682684344,0.20994428642733934,0.05467737197964202,0.02840151274662682,0.005429286045345021,0.13588866327887303,37.335484,-2.1613004,-0.08220663,0.5640490927625426,0.553457674861437,0.47879661065730345,0.044227743469200644,0.0036904905,0.014723307,0.003961586,0.004580293,0.037874267,0.059455074,0.0029315902,0.053268332,0.2610457,0.02450082,-0.029750114,-0.3085646,0.021269836,0.006795794,0.14905846,0.23096927,0.057149835,-0.037633795
136,136,False,0.01761920210243999,0.02949127129146031,0.005299231352922152,0.15374766851243607,0.04942081057662929,0.10561111040456078,0.06363838033044072,-0.03643145039611106,0.005435614228441447,0.015730558917949795,0.004831044316948031,0.005643258633104516,0.050159560621671095,0.041637964850852416,0.17722586017918773,0.06329204792531556,0.028539556333742416,0.00623797961953635,0.16517118100505096,37.729435,-2.1469646,-0.5116408,0.501610301127917,0.5092328092895215,0.3114234745633387,0.05905352793786933,0.0063455645,0.015591076,0.004090931,0.0046263793,0.051632553,0.031248942,0.0030637244,0.050652407,0.122094706,0.023990266,-0.037079033,-0.15651105,0.02223507,0.0058024935,0.15159804,0.20936988,0.05764883,-0.03692978
137,137,False,0.013770688559122132,0.026435671926854733,0.002524642392429646,0.08470321738832755,0.05415796237212632,0.2853421472075962,0.01755828068924948,-0.0451315676971854,0.005109796399539812,0.012739766630031492,0.0046034117794192175,0.006261659412833701,0.039841355909627146,0.05260065094578602,0.19800663082992426,0.0632101297185158,0.0256525250597666,0.005525327921470584,0.14997589738724942,37.570107,-1.9245169,-0.24375422,0.4418421824372052,0.5842983541710273,0.48734757622378916,0.04718497703667895,0.0054459963,0.013742218,0.00374632,0.004561048,0.039596617,0.058227547,0.003205414,0.05646527,0.26611668,0.023444552,-0.029475562,-0.3143928,0.019637104,0.0064614825,0.13908261,0.18692449,0.061761215,-0.040521376
138,138,False,0.008840330556970864,0.02718384285549541,0.0033574459899712696,0.14033976458240852,0.053234383384912314,0.1374994973331374,0.048258924783286736,-0.03164995804787728,0.0050987608750726774,0.012662282863777623,0.003999939351243724,0.004483479392775536,0.050841185453574515,0.06541141682684344,0.20994428642733934,0.05300724276799329,0.0214041285132091,0.005838860236407898,0.13588866327887303,37.36599,-1.9789838,0.3241614,0.5142897091017185,0.590449105300455,0.4593229127413158,0.0570229439932016,0.0045459215,0.0136795165,0.0035593384,0.004143538,0.050781336,0.058891267,0.0029575666,0.05416523,0.2455088,0.022668606,-0.030199617,-0.29051772,0.0197629,0.0058683977,0.14471638,0.21354811,0.058884844,-0.038478833
139,139,False,0.021391790270229468,0.01588542219046708,0.012054138391021619,0.10363545094678256,0.05598548807933065,0.2851499160428149,0.06015348517688936,-0.038488577797716056,0.005109796399539812,0.02100348684577485,0.0030804259351019775,0.002839989310640838,0.06259809557522661,0.06649668103416267,0.2451242513880723,0.0632101297185158,0.023181814261780648,0.005525327921470584,0.14376606423478555,37.88562,-1.1564587,1.1638271,0.5910063423054085,0.6029227119757825,0.49171752500076016,0.06519747794844515,0.0033286754,0.011592369,0.0040679188,0.004544463,0.060065307,0.067943305,0.0047800606,0.051578097,0.2738213,0.024687871,-0.029151661,-0.32113847,0.019700121,0.0076789036,0.14881511,0.24284638,0.056741457,-0.038586877
140,140,False,0.008341471354166666,0.021418567214693342,0.003183308134172816,0.18087013487117468,0.04942081057662929,0.2525819457966051,0.043985133209525,-0.03773328595527323,0.005326972718188252,0.0184522369037372,0.0037065466736379933,0.005280866668753811,0.06373717551886596,0.021220034812252937,0.23235861026532528,0.06255280804656543,0.028539556333742416,0.005362682121270073,0.14672247726186657,37.345337,-1.5592717,0.3073484,0.5593707438673107,0.6034409792845159,0.4462158697557188,0.06468224488579796,0.0040761326,0.012782807,0.0036130943,0.003958611,0.059396178,0.05999151,0.0035638502,0.052515827,0.23626103,0.022555538,-0.030857839,-0.27930894,0.019724637,0.005883049,0.14849931,0.23133089,0.057205733,-0.03754115
141,141,False,0.009028393289317255,0.030432978829184734,0.0006516898221638707,0.18463508792349898,0.05598548807933065,0.13436465376184561,0.06015348517688936,-0.032447879456639205,0.005325117729126984,0.02054963476593586,0.0030015189204005786,0.00236537967493678,0.04099247015560799,0.06649668103416267,0.21406594328891346,0.059698496774895166,0.02345966105232517,0.006179172001102439,0.13921019831048773,37.373775,-2.2155209,0.06292065,0.5278701616665449,0.5220832707532082,0.44906616659903487,0.04791089028799408,0.0045186,0.016587224,0.003930111,0.004118424,0.040811095,0.055134006,0.0020540534,0.054022945,0.23735778,0.02193722,-0.029433932,-0.2820241,0.02218125,0.0056260116,0.14821076,0.21783726,0.057732757,-0.037135128
142,142,False,0.010792644703445804,0.02555795587026156,1.3315607419846159e-05,0.08910839407417923,0.052242731081625735,0.19844113565796723,0.061705800052657835,-0.032447879456639205,0.00518110210216007,0.016705158005434297,0.004589587689126764,0.00236537967493678,0.045511785315412286,0.046101600078830754,0.14690007811774533,0.05898004244480508,0.023164279864819018,0.006179172001102439,0.13921019831048773,37.446815,-1.8606192,-0.0012856219,0.3195746604776843,0.5195490395133243,0.4040530707870347,0.04879445231473194,0.0052580964,0.016640816,0.0040176273,0.0028051343,0.043843374,0.042437233,0.002862296,0.055548124,0.19489542,0.019998582,-0.031654436,-0.23591065,0.022639623,0.0049176365,0.13324448,0.145816,0.0644646,-0.040808495
143,143,False,0.023278038282901193,0.02617496383059156,0.0035244470306902216,0.10303638148155635,0.05895141119186167,0.27484436082500907,0.05959045776851133,-0.023620937206049478,0.005041757666953184,0.014452973598104383,0.0038457461786714072,0.0029066200258569446,0.03481659469869154,0.07072048764508947,0.1843966445292085,0.06622769756521112,0.027781091931182104,0.005876690109362717,0.15642979677140484,37.96371,-1.9055374,0.34028536,0.4924149626165147,0.4354936257209813,0.4993073907938638,0.04436290931531371,0.0054343734,0.018363306,0.004693615,0.0047418065,0.03472934,0.060929954,0.0025052587,0.055667162,0.2792422,0.021569964,-0.025400158,-0.32950658,0.024362264,0.0073657334,0.14589307,0.20372857,0.058926653,-0.038429864
144,144,False,0.024427515297120322,0.021802473526734572,0.0030631450468366593,0.11697921071895764,0.05036136486216851,0.22612246223569135,0.045225114912612316,-0.042072115760963424,0.005164932769425868,0.012916496045465638,0.0031665139490758623,0.007333346608540455,0.05448636334287259,0.059218338203429026,0.17077256763920318,0.06666979951952044,0.02345233931784486,0.005762688276394393,0.14781932110183577,38.0113,-1.5872201,0.29574665,0.39481899607572757,0.49152310913928926,0.43087590022406425,0.06229968767598233,0.005814718,0.0174281,0.0039579463,0.0032348316,0.055571236,0.053193837,0.0024196384,0.055750586,0.22163838,0.01807354,-0.027882174,-0.2644759,0.023035124,0.0049038157,0.13866179,0.17120972,0.06179472,-0.03917988
145,145,False,0.026392360816255286,0.01712236266869765,0.00878323056671917,0.11950814043965358,0.05726201637394129,0.24503899603451587,0.061530473531373815,-0.04392781180093135,0.005143599080033144,0.021593881884723814,0.005312830468201763,0.006261659412833701,0.06003715514566919,0.07176515626623409,0.23553011681994465,0.055976631180705054,0.0256525250597666,0.005847642245276154,0.16599009039688817,38.092644,-1.246508,0.8480209,0.5647368795316032,0.5902053151475416,0.462460244063916,0.06531571467921463,0.004014196,0.013015082,0.0038164933,0.004129255,0.059690636,0.06295308,0.0037262505,0.052488178,0.25005382,0.022634681,-0.029616443,-0.2946073,0.02005323,0.0063637905,0.14855333,0.23309131,0.057129897,-0.03777887
146,146,False,0.00238759506151872,0.026953344816689963,0.0021035354227553,0.10319071167571653,0.05498342049126899,0.10561111040456078,0.06363838033044072,-0.03643145039611106,0.005069752242442969,0.017940467889221014,0.005055824556278583,0.002033023487271781,0.05735986173966218,0.028697352206107748,0.17722586017918773,0.05467737197964202,0.02530892663163187,0.005630564332036107,0.13093679268460268,37.098846,-1.9622035,-0.20309635,0.40255852602712644,0.5414839635782907,0.3005844061374637,0.06030578595141209,0.0057798084,0.0144264065,0.0038764137,0.0042104144,0.054096572,0.026914397,0.0031389585,0.05062683,0.109576985,0.024933059,-0.038767926,-0.14433712,0.020652913,0.0065771565,0.14107865,0.17263548,0.06163751,-0.03963977
147,147,False,0.008634023620310613,0.024308711290359497,0.0015032698859951152,0.11744945319635387,0.053003089277011674,0.2672268063362956,0.01260799991610583,-0.036036214057625846,0.005635194452322167,0.01907172624784663,0.003598633550885758,0.007333346608540455,0.05448636334287259,0.033679376524076286,0.2430304801442677,0.06100773792497536,0.02720429951911456,0.005986180084319603,0.15155282035061818,37.35745,-1.7696742,0.14514071,0.5985937885708558,0.4903040357379356,0.47585480070476266,0.061093626477894694,0.0040306766,0.016348567,0.004833274,0.0043683685,0.05472443,0.06481474,0.0034702038,0.05166298,0.26289675,0.021503096,-0.026379311,-0.30897963,0.023203785,0.00725488,0.15379915,0.24475983,0.05554625,-0.036610678
148,148,False,0.022767476989451238,0.014048583887435578,0.009493533963678046,0.1155814436280387,0.0576094756583872,0.253398564793071,0.05959045776851133,-0.04120922188684213,0.005041757666953184,0.016705158005434297,0.00411587097473307,0.005808306655567072,0.05895388221050739,0.07072048764508947,0.1843966445292085,0.05898004244480508,0.02076005170584863,0.005876690109362717,0.13164423595710276,37.942574,-1.0227369,0.9166007,0.3984581921031009,0.5746387907897816,0.4688870354014924,0.06371630766841181,0.006144101,0.013911605,0.0037393295,0.0039334465,0.057299677,0.059386536,0.003529693,0.05662451,0.2522936,0.020291917,-0.028250232,-0.29805535,0.01968833,0.00575475,0.13635057,0.17242074,0.06307432,-0.04087655
149,149,False,0.004130100858384285,0.03028676077559754,0.002065692338098954,0.1037756245500137,0.05163032194440364,0.19844113565796723,0.05959045776851133,-0.0377489751168544,0.005069752242442969,0.015730558917949795,0.005055824556278583,0.002033023487271781,0.04148975794260768,0.03664556863194278,0.24677130727305507,0.05898004244480508,0.02530892663163187,0.005630564332036107,0.13093679268460268,36.829014,-2.2048762,-0.1994426,0.5780188511097725,0.6088098852240066,0.404019969746729,0.0457050003050428,0.0038249511,0.01301787,0.0034571025,0.0039791316,0.04127978,0.047790222,0.0031082863,0.05206707,0.19854382,0.02484513,-0.035392456,-0.23871058,0.019996282,0.0050123073,0.15230252,0.2382694,0.056266233,-0.036312584
150,150,False,0.00099854768762266,0.02733100737844195,0.004164894463051668,0.10010424782837182,0.052242731081625735,0.19844113565796723,0.030221536176067928,-0.021035744126243407,0.005635194452322167,0.018819338463330247,0.004589587689126764,0.0027461851551264715,0.05448636334287259,0.033679376524076286,0.2381393055680331,0.05898004244480508,0.02345233931784486,0.006494925894586296,0.13164423595710276,37.04134,-1.9896973,0.40212056,0.5214758705186987,0.5296466420308945,0.40160438266989035,0.06111827358131215,0.0050936136,0.01624325,0.003823279,0.0037759282,0.054417994,0.05050943,0.0022571003,0.05295667,0.19932297,0.020491734,-0.030927982,-0.23924136,0.021930363,0.0049313195,0.14925018,0.21666972,0.057542317,-0.036637828
151,151,False,0.018396700062037665,0.01900159395658053,0.0014414904896673424,0.16087696938647375,0.05726201637394129,0.2829999308884539,0.018440794818610124,-0.0451315676971854,0.005302775123317112,0.01553216343664078,0.005312830468201763,0.005224943571040863,0.06003715514566919,0.02650995915471739,0.15269109176453613,0.05852629662039029,0.0256525250597666,0.0054115221682154374,0.16599009039688817,37.761623,-1.383316,-0.1391759,0.3747019231434206,0.541178860893301,0.4820801779663394,0.06652187770968654,0.0066938046,0.01442094,0.0040469416,0.0039831996,0.059463497,0.061665796,0.0040435856,0.05731805,0.26346436,0.019408895,-0.026606597,-0.31037253,0.020719174,0.0060074963,0.135269,0.16472934,0.06371306,-0.0413601
152,152,False,0.0008250434617489432,0.027724556870512913,0.0037301660880469587,0.10986774096605081,0.05026255969681805,0.16407248237794608,0.07339925885638596,-0.019030277016682837,0.005069752242442969,0.01907172624784663,0.004674341597692152,0.004784260775978811,0.042232456580411123,0.054278652680242824,0.2430304801442677,0.053572336970953253,0.02720429951911456,0.006273615056538111,0.13093679268460268,37.034157,-2.0183477,0.36014754,0.5809140610947153,0.4371332289587078,0.38675161208241093,0.04724708322230001,0.0050704274,0.019477043,0.004638079,0.0041510556,0.041981842,0.04555764,0.0020122407,0.051538,0.18783377,0.020597333,-0.030269139,-0.22686161,0.025510283,0.005146485,0.15816616,0.23794164,0.05465339,-0.03449865
153,153,False,0.024951345102798537,0.008455217703358157,0.012066755684961747,0.12349411282707927,0.052242731081625735,0.2851499160428149,0.051803792214982096,-0.027323184831390165,0.00518110210216007,0.02100348684577485,0.00434275939318352,0.007423277142716697,0.06003715514566919,0.07022530399988935,0.16890757367853204,0.05852629662039029,0.022106428488460873,0.006448473031106623,0.13164423595710276,38.032986,-0.61553985,1.1650453,0.5211320940821441,0.41504011213127145,0.4947315188045171,0.06497446692785484,0.0057149995,0.01855991,0.0051009604,0.0044472218,0.056601953,0.06740919,0.0030668518,0.05433447,0.27899858,0.01897179,-0.022881594,-0.3276091,0.024781357,0.0073968023,0.14841112,0.21509324,0.057807263,-0.03789228
154,154,False,0.011076535579662969,0.027076063247827385,0.0006316429373515449,0.10879874416142207,0.052242731081625735,0.18653479417138819,0.04052446254513291,-0.0377489751168544,0.005541292438999636,0.012739766630031492,0.00318375047967271,0.0017488327305665466,0.05948924262344637,0.028853653649467147,0.17878061097592934,0.06381460574911584,0.021151426103527056,0.006467792483081766,0.15002675193623316,37.45857,-1.9711374,-0.060985126,0.44841627352192887,0.5856375711932413,0.37917910448047937,0.06524273580328771,0.005423663,0.014178397,0.0033644862,0.0035594497,0.059497576,0.045614704,0.002568229,0.05342662,0.1782127,0.021171473,-0.03357991,-0.21671945,0.019507833,0.004937563,0.14199579,0.18977359,0.06066415,-0.03859755
155,155,True,0.008524558394427461,0.0271638212623177,0.0009604759904030751,0.0536184718288577,0.05862489295927456,0.2679043223712144,0.01755828068924948,-0.0304300306114363,0.005047246847435047,0.014472373974383258,0.003939330830553634,0.004369436272469682,0.039841355909627146,0.05030033749413412,0.19181338090112335,0.05607204610117719,0.021920417619800844,0.006448473031106623,0.15346305243812014,37.352917,-1.9775262,-0.09273396,0.4736022464186564,0.5264802343021586,0.4838910333860307,0.04712904792587845,0.0052269567,0.015856747,0.0040219263,0.004495755,0.03850649,0.058736272,0.0025993632,0.055833336,0.2649598,0.022415597,-0.028058344,-0.3131591,0.021573111,0.00644321,0.14277564,0.19787215,0.06009519,-0.039159276
156,156,False,0.014852440875509512,0.014027481550698752,0.01046851408537159,0.12156148204514873,0.04942081057662929,0.2672268063362956,0.07339925885638596,-0.03773328595527323,0.0053658758275979546,0.0184522369037372,0.0037065466736379933,0.004784260775978811,0.06373717551886596,0.054278652680242824,0.23235861026532528,0.053572336970953253,0.02720429951911456,0.005362682121270073,0.14672247726186657,37.61489,-1.0212007,1.010735,0.5808580971153974,0.6124673490817943,0.47416084324364416,0.06634432042518555,0.0035483185,0.011707478,0.0038206507,0.004247304,0.06146195,0.06541192,0.0043999264,0.05189303,0.2594774,0.023801982,-0.029933674,-0.30494964,0.019489732,0.0069050826,0.14860189,0.23939204,0.05686316,-0.038171433
157,157,False,0.013628236337560388,0.024200271774124316,0.0076577232514929115,0.07798196505575021,0.05090449867719826,0.19844113565796723,0.04902681771165181,-0.0304300306114363,0.0050328996341742595,0.015224095569404069,0.0034232089936093255,0.0027461851551264715,0.05639463138586205,0.061190413808964596,0.21406594328891346,0.05898004244480508,0.022902049783704734,0.005506854225420654,0.13921019831048773,37.56421,-1.7617798,0.7393532,0.5138782586434748,0.5118251415739178,0.42241018668536834,0.06347386935719738,0.005156355,0.016847553,0.0039568082,0.0037425756,0.05652679,0.054834463,0.0022039367,0.05349663,0.2172561,0.019548051,-0.028871208,-0.25886393,0.022415198,0.005131554,0.1481629,0.2136661,0.05782186,-0.036894195
158,158,False,0.01965315445609715,0.015955596834748658,0.00877090157282161,0.17497418704313739,0.056346181490728835,0.2340868208534061,0.06363838033044072,-0.015703444379476794,0.005228928050716481,0.017940467889221014,0.004831044316948031,0.0038492937457609558,0.06519342606327343,0.03882726340997336,0.17722586017918773,0.05467737197964202,0.028206778771587303,0.006326588400522042,0.15654397155235555,37.81364,-1.1615674,0.84683055,0.41366627752136764,0.4175291860357645,0.4589371644459308,0.06650245692885733,0.006261347,0.019152647,0.00449252,0.0033626333,0.059102125,0.059987582,0.0026720176,0.05618599,0.24713326,0.016412087,-0.024226408,-0.29239824,0.02545668,0.005442135,0.14101483,0.17800619,0.06058696,-0.0386109
159,159,False,0.010104064204266683,0.02301135397219396,0.003376621646871226,0.1214011084414393,0.05950297390538821,0.2166802034803803,0.04052446254513291,-0.03773328595527323,0.0051977044249233995,0.013579892595718582,0.003461245356030122,0.005062018028960348,0.06214107311366588,0.03632066318311826,0.2233137567144744,0.06000612403911415,0.021896020502659937,0.005986180084319603,0.13921019831048773,37.41831,-1.6752266,0.32601282,0.450350662656493,0.6043177878512647,0.4282280087710972,0.06455221377518833,0.005307885,0.013527543,0.0033159577,0.0036533214,0.059101824,0.054380827,0.002817898,0.0547622,0.21923289,0.020934835,-0.031155571,-0.26135087,0.018927287,0.005115226,0.14024688,0.19050953,0.061080486,-0.039272513
160,160,False,0.00589029800488753,0.024414579946916183,0.001542843388251725,0.13097366417079304,0.052773659098848055,0.2672268063362956,0.061705800052657835,-0.03773328595527323,0.005001802495534859,0.013579892595718582,0.004667755114184498,0.005062018028960348,0.042232456580411123,0.03632066318311826,0.19779520495739863,0.06000612403911415,0.027195254131321393,0.005986180084319603,0.13921019831048773,37.24386,-1.7773814,-0.14896153,0.4714855767868822,0.5719750051222481,0.4777083789375587,0.04754987985017682,0.0050309766,0.014424431,0.003715253,0.004424371,0.040039025,0.057813197,0.00277491,0.05571022,0.25900722,0.023168609,-0.02954537,-0.30640438,0.020168584,0.006206583,0.14163826,0.19734754,0.060477264,-0.03950543
161,161,False,0.003569414074294233,0.023359705458630572,0.0023639293176284546,0.1405116252181898,0.05950297390538821,0.2166802034803803,0.04052446254513291,-0.04392781180093135,0.0051977044249233995,0.021593881884723814,0.003461245356030122,0.00236537967493678,0.06214107311366588,0.028853653649467147,0.2233137567144744,0.055976631180705054,0.021896020502659937,0.006391303907065494,0.13921019831048773,37.147774,-1.7005866,0.22823738,0.5389569949389402,0.48463700489011824,0.4150733195054473,0.0666222272104649,0.005224796,0.017652854,0.004255148,0.0037464555,0.059936207,0.055090405,0.002316256,0.052656073,0.21255857,0.018787012,-0.028150905,-0.25322387,0.023478795,0.0052329786,0.15146059,0.22321227,0.05663332,-0.036061704
162,162,False,0.002218790100392512,0.030465247211875497,0.003522953056165556,0.0992420461426649,0.05950297390538821,0.19844113565796723,0.030221536176067928,-0.032447879456639205,0.0051977044249233995,0.016705158005434297,0.003461245356030122,0.00236537967493678,0.045511785315412286,0.028853653649467147,0.2233137567144744,0.05898004244480508,0.021896020502659937,0.006494925894586296,0.13921019831048773,36.908142,-2.21787,-0.34014112,0.5057762857703348,0.4946410191313661,0.398970065446684,0.05281346440454124,0.0051276814,0.017832192,0.003945351,0.0037809983,0.045900144,0.047502622,0.0016758544,0.053411424,0.19627166,0.020480579,-0.030692268,-0.23660903,0.023153266,0.0047788657,0.14884734,0.21020178,0.05773247,-0.03655041
